2022-09-20 23:03:54.869 [Forwarding newSession on session null to remote] DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.processId: 11960 (auto-detected)
2022-09-20 23:03:54.873 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv4Stack: false
2022-09-20 23:03:54.873 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv6Addresses: false
2022-09-20 23:03:54.876 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtilInitializations - Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1%lo0)
2022-09-20 23:03:54.877 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - Failed to get SOMAXCONN from sysctl and file /proc/sys/net/core/somaxconn. Default: 128
2022-09-20 23:03:54.878 [Forwarding newSession on session null to remote] DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.machineId: a0:78:17:ff:fe:b3:00:e5 (auto-detected)
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkAccessible: true
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkBounds: true
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.util.ResourceLeakDetectorFactory - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@590de6b2
2022-09-20 23:04:06.683 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Got Maturity value of 46570.90
2022-09-20 23:04:06.712 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Cleared
2022-09-20 23:04:06.791 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Clicked calculate
2022-09-20 23:04:06.807 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Got Maturity value of 11080.54
2022-09-20 23:04:07.020 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Cleared
2022-09-20 23:04:07.660 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 2534 as principal amount
2022-09-20 23:04:07.667 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 6 as rate of interest
2022-09-20 23:04:07.673 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 2as tenure
2022-09-20 23:04:07.889 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) selected year(s) as tenure period
2022-09-20 23:04:08.109 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Selected Compounded Half Yearly as frequency
2022-09-20 23:04:08.321 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Clicked calculate
2022-09-20 23:04:08.333 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Got Maturity value of 2852.04
2022-09-20 23:04:08.547 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Cleared
2022-09-20 23:04:09.308 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 34231 as principal amount
2022-09-20 23:04:09.314 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 8 as rate of interest
2022-09-20 23:04:09.321 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 4as tenure
2022-09-20 23:04:09.539 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) selected year(s) as tenure period
2022-09-20 23:04:09.757 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Selected Compounded Yearly as frequency
2022-09-20 23:04:09.973 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Clicked calculate
2022-09-20 23:04:09.990 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Got Maturity value of 46570.90
2022-09-20 23:04:10.205 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Cleared
